Ind1,HapIndex1,Ind2,HapIndex2,Scaffold,IBDStart,IBDEnd,Lod,IBDlen,pw_dist
CB075,2,CB078,1,7,3.306,3.531,4.2,0.225,594.1673021312915
CB075,2,CB078,1,7,4.022,4.217,3.4,0.195,594.1673021312915
CB075,2,CB078,1,7,9.531,9.609,3.42,0.078,594.1673021312915
CB075,2,CB078,1,7,20.933,29.796,8.64,8.863,594.1673021312915
CB075,2,CB078,1,7,39.972,41.676,3.42,1.704,594.1673021312915
CB075,1,CB078,1,7,48.257,48.524,4.2,0.267,594.1673021312915
CB075,2,CB078,1,7,83.926,94.074,25.79,10.148,594.1673021312915
CB075,2,CB081,2,1,0.881,30.148,3.84,29.267,882.2294668568254
CB075,1,CB081,2,2,53.125,56.212,6.8,3.087,882.2294668568254
CB075,2,CB081,2,3,8.867,11.534,8.17,2.667,882.2294668568254
CB075,1,CB081,1,3,14.518,16.197,4.3,1.679,882.2294668568254
CB075,2,CB081,2,3,78.958,82.726,8.61,3.768,882.2294668568254
CB075,1,CB081,1,3,92.173,92.223,3.51,0.05,882.2294668568254
CB075,2,CB081,2,3,106.236,179.354,4.88,73.118,882.2294668568254
CB075,2,CB081,2,4,20.004,110.146,3.17,90.142,882.2294668568254
CB075,2,CB081,2,5,65.826,65.982,3.19,0.156,882.2294668568254
CB075,1,CB081,2,5,149.13,150.652,8.47,1.522,882.2294668568254
CB075,1,CB081,1,5,168.536,169.218,12.55,0.682,882.2294668568254
CB075,1,CB081,1,6,30.503,31.785,3.57,1.282,882.2294668568254
CB075,1,CB081,1,6,53.817,56.017,3.48,2.2,882.2294668568254
CB075,1,CB081,1,7,17.385,22.9,3.34,5.515,882.2294668568254
CB075,1,CB081,1,7,42.564,43.638,3.12,1.074,882.2294668568254
CB075,2,CB082,1,1,43.631,44.937,14.12,1.306,799.3646246154495
CB075,1,CB082,2,2,96.83,101.751,3.21,4.921,799.3646246154495
CB075,2,CB082,1,3,31.201,147.504,3.62,116.303,799.3646246154495
CB075,2,CB082,1,4,34.913,37.336,3.4,2.423,799.3646246154495
CB075,2,CB082,1,6,21.05,22.059,6.81,1.009,799.3646246154495
CB075,2,CB082,1,7,62.547,64.651,4.24,2.104,799.3646246154495
CB075,1,CB083,2,1,8.999,30.147,3.6,21.148,718.567418376712
CB075,1,CB083,1,2,10.794,105.167,4.65,94.373,718.567418376712
CB075,1,CB083,1,3,85.368,86.802,3.11,1.434,718.567418376712
CB075,1,CB083,1,5,151.879,152.579,3.41,0.7,718.567418376712
CB075,1,CB083,2,6,15.866,20.529,3.24,4.663,718.567418376712
CB075,1,CB083,2,7,29.031,46.215,8.09,17.184,718.567418376712
CB075,2,CB085,2,1,7.747,7.805,12.68,0.058,1361.911734661445
CB075,2,CB085,2,5,20.187,26.679,3.23,6.492,1361.911734661445
CB075,2,CB085,2,6,73.594,74.041,11.87,0.447,1361.911734661445
CB075,2,CB086,1,1,45.487,45.933,3.96,0.446,1243.6602985108022
CB075,2,CB086,1,4,104.217,105.534,3.52,1.317,1243.6602985108022
CB075,2,CB086,2,7,17.355,17.405,3.0,0.05,1243.6602985108022
CB075,1,CB087,1,7,4.547,5.094,3.36,0.547,1093.1809743209176
CB075,1,CB088,1,7,67.691,68.545,4.13,0.854,1105.6917025607909
CB075,2,CB090,1,6,23.739,25.55,5.28,1.811,1325.316698551786
CB075,1,CB090,2,7,17.383,17.528,3.86,0.145,1325.316698551786
CB075,1,CB092,2,2,19.474,19.823,3.7,0.349,1542.52572743652
CB075,1,CB092,2,4,16.783,17.676,3.15,0.893,1542.52572743652
CB075,1,CB093,1,1,7.658,7.708,5.02,0.05,1575.215655635148
CB075,2,CB093,2,1,22.235,45.933,10.26,23.698,1575.215655635148
CB075,2,CB093,2,6,17.663,19.005,3.47,1.342,1575.215655635148
CB075,2,CB093,1,6,23.795,25.55,3.71,1.755,1575.215655635148
CB075,2,CB100,2,2,26.32,27.529,4.38,1.209,2725.3234360820165
CB075,2,CB100,2,2,50.601,50.974,4.71,0.373,2725.3234360820165
CB075,2,CB100,2,3,14.499,18.445,9.35,3.946,2725.3234360820165
CB075,2,CB100,2,3,179.909,180.022,3.73,0.113,2725.3234360820165
CB075,2,CB102,1,7,39.726,41.676,4.76,1.95,3256.117526004858
CB075,2,CB103,1,2,48.359,48.45,13.53,0.091,3620.7382600766437
CB075,2,CB103,2,5,67.767,67.871,3.32,0.104,3620.7382600766437
CB075,1,CB103,2,7,18.344,18.87,3.49,0.526,3620.7382600766437
CB075,1,CB151,1,7,12.321,12.835,3.35,0.514,5445.019653616375
CB075,1,CB156,2,3,32.816,33.929,3.94,1.113,6268.496851954749
CB075,1,CB156,1,6,72.876,73.088,3.55,0.212,6268.496851954749
CB075,1,CB158,2,3,71.836,73.863,3.54,2.027,6398.747813878187
CB075,2,CB158,2,7,6.463,7.041,4.55,0.578,6398.747813878187
CB075,1,CB163,2,1,35.438,36.26,3.17,0.822,7132.061756221069
CB075,1,CB163,2,7,14.93,14.98,3.25,0.05,7132.061756221069
CB075,2,CB164,2,2,40.777,42.007,3.24,1.23,7153.50394371585
CB075,1,CB164,1,5,172.621,174.56,4.6,1.939,7153.50394371585
CB075,1,CB169,2,1,6.923,7.985,3.3,1.062,7799.225190491199
CB075,1,CB169,2,2,64.312,67.003,3.62,2.691,7799.225190491199
CB075,2,CB170,2,7,58.534,59.75,5.75,1.216,8040.385064686611
CB075,1,CB177,2,4,26.88,28.096,6.98,1.216,6680.858472489957
CB075,2,CB182,1,3,32.816,33.929,3.94,1.113,7190.108140770103
CB075,2,CB182,1,4,27.536,28.042,4.25,0.506,7190.108140770103
CB075,2,CB182,1,4,85.581,86.827,4.37,1.246,7190.108140770103
CB075,1,CB182,1,6,29.308,30.05,4.57,0.742,7190.108140770103
CB075,2,CB189,2,3,104.21,104.933,6.84,0.723,6817.327460416088
CB075,1,CB189,1,5,54.939,60.794,4.41,5.855,6817.327460416088
CB075,1,CB283,2,1,7.656,7.707,7.32,0.051,1237.0258185149783
CB075,1,CB283,2,2,48.396,48.478,6.97,0.082,1237.0258185149783
CB075,1,CB283,2,5,127.09,199.294,4.37,72.204,1237.0258185149783
CB075,2,CB283,1,6,23.795,25.55,3.41,1.755,1237.0258185149783
CB075,1,CB283,2,7,28.714,34.952,3.46,6.238,1237.0258185149783
CB075,1,CB322,2,2,1.206,1.365,8.2,0.159,1336.7972568023083
CB075,1,CB322,2,3,77.72,120.165,6.91,42.445,1336.7972568023083
CB075,1,CB322,2,4,49.771,53.411,5.26,3.64,1336.7972568023083
CB075,1,CB322,2,5,11.667,180.816,5.49,169.149,1336.7972568023083
CB075,1,CB322,2,7,55.615,57.843,5.74,2.228,1336.7972568023083
CB075,2,CB323,2,1,22.255,22.486,9.09,0.231,1327.0818489958513
CB075,1,CB323,2,2,14.54,16.042,10.81,1.502,1327.0818489958513
CB075,2,CB323,2,6,12.094,23.596,7.17,11.502,1327.0818489958513
CB075,2,CB324,2,1,1.952,3.642,3.86,1.69,1331.6917042880705
CB075,1,CB324,2,2,50.818,59.508,3.39,8.69,1331.6917042880705
CB075,2,CB324,1,2,76.859,77.776,3.37,0.917,1331.6917042880705
CB075,1,CB324,2,5,52.441,53.974,3.53,1.533,1331.6917042880705
CB075,1,CB324,2,7,39.726,41.676,5.01,1.95,1331.6917042880705
CB075,1,CB326,2,1,20.169,20.396,3.01,0.227,1348.821332879946
CB075,1,CB326,2,4,15.172,83.282,4.58,68.11,1348.821332879946
CB075,1,CB326,2,6,8.699,23.192,6.46,14.493,1348.821332879946
CB075,2,CB327,2,2,12.389,12.733,6.87,0.344,1377.2229341518052
CB075,1,CB327,1,3,101.595,167.192,7.78,65.597,1377.2229341518052
CB075,1,CB327,1,4,-0.023,0.267,4.51,0.29,1377.2229341518052
CB075,1,CB327,1,4,104.177,105.29,3.27,1.113,1377.2229341518052
CB075,2,CB327,2,5,31.107,79.145,3.72,48.038,1377.2229341518052
CB075,1,CB327,1,6,19.531,21.92,3.36,2.389,1377.2229341518052
CB075,2,CB328,2,3,154.88,158.539,5.1,3.659,1400.076841396057
CB075,2,CB328,2,4,41.019,43.426,5.3,2.407,1400.076841396057
CB075,2,CB328,2,4,115.838,116.345,5.1,0.507,1400.076841396057
CB075,2,CB328,2,6,17.526,52.401,3.06,34.875,1400.076841396057
CB075,2,CB328,2,7,35.39,36.601,3.08,1.211,1400.076841396057
CB075,2,CB328,2,7,58.922,60.746,3.22,1.824,1400.076841396057
CB075,1,CB329,1,2,78.825,80.563,3.67,1.738,1430.0781161754257
CB075,1,CB329,2,5,2.166,4.525,4.52,2.359,1430.0781161754257
CB075,2,CB329,2,7,11.141,12.845,6.37,1.704,1430.0781161754257
CB075,1,CB333,2,2,20.437,42.007,3.33,21.57,1545.9962676842583
CB075,2,CB333,1,3,98.048,98.288,4.58,0.24,1545.9962676842583
CB075,2,CB333,1,4,4.739,6.415,4.6,1.676,1545.9962676842583
CB075,2,CB333,1,4,25.112,25.32,5.78,0.208,1545.9962676842583
CB075,1,CB333,1,6,6.227,6.723,12.27,0.496,1545.9962676842583
CB075,2,CB333,1,6,21.682,22.059,5.63,0.377,1545.9962676842583
CB075,2,CB333,1,7,53.257,57.213,4.99,3.956,1545.9962676842583
CB075,1,CB335,2,1,21.591,21.916,4.81,0.325,1477.941642434404
CB075,2,CB335,2,2,1.197,1.316,7.44,0.119,1477.941642434404
CB075,2,CB335,2,2,15.867,27.152,4.17,11.285,1477.941642434404
CB075,2,CB335,2,3,14.521,16.715,5.46,2.194,1477.941642434404
CB075,1,CB335,2,3,63.719,78.958,5.43,15.239,1477.941642434404
CB075,1,CB335,2,4,26.88,28.101,6.7,1.221,1477.941642434404
CB075,1,CB335,2,5,184.845,189.188,8.09,4.343,1477.941642434404
CB075,1,CB335,1,7,37.037,38.027,6.12,0.99,1477.941642434404
CB075,1,CB336,2,1,6.496,7.985,5.3,1.489,1513.9808092722553
CB075,1,CB336,2,3,154.097,180.022,3.23,25.925,1513.9808092722553
CB075,1,CB336,2,4,104.238,105.75,3.18,1.512,1513.9808092722553
CB075,1,CB336,2,5,6.945,9.581,3.05,2.636,1513.9808092722553
CB075,2,CB336,2,5,177.711,189.126,5.23,11.415,1513.9808092722553
CB075,1,CB336,2,6,26.435,26.954,8.89,0.519,1513.9808092722553
CB075,2,CB336,2,7,3.409,36.601,3.56,33.192,1513.9808092722553
CB075,2,CB337,2,3,16.086,18.445,3.33,2.359,1630.7264780316782
CB075,2,CB337,2,4,22.425,25.32,3.69,2.895,1630.7264780316782
CB075,1,CB337,1,5,80.152,193.448,4.12,113.296,1630.7264780316782
CB075,1,CB338,1,3,154.101,156.906,3.23,2.805,1726.1859447823263
CB075,1,CB338,2,4,18.276,18.551,3.17,0.275,1726.1859447823263
CB075,1,CB338,1,4,23.761,23.872,3.14,0.111,1726.1859447823263
CB075,1,CB338,2,5,79.212,79.795,5.76,0.583,1726.1859447823263
CB075,1,CB338,2,5,127.09,129.249,4.07,2.159,1726.1859447823263
CB075,1,CB338,1,7,4.821,6.449,6.89,1.628,1726.1859447823263
CB075,1,CB338,2,7,26.252,27.401,3.44,1.149,1726.1859447823263
CB075,1,CB339,1,2,96.83,108.332,3.51,11.502,1844.9188937009596
CB075,2,CB339,2,3,165.564,167.887,4.84,2.323,1844.9188937009596
CB075,1,CB339,1,4,15.017,15.391,3.68,0.374,1844.9188937009596
CB075,1,CB339,1,6,0.229,0.394,22.89,0.165,1844.9188937009596
CB075,1,CB340,1,2,43.639,44.048,3.79,0.409,1923.0198620746708
CB075,2,CB340,2,3,15.262,18.445,5.42,3.183,1923.0198620746708
CB075,2,CB340,2,5,67.69,67.981,3.46,0.291,1923.0198620746708
CB075,2,CB340,2,5,177.782,179.218,4.43,1.436,1923.0198620746708
CB075,2,CB340,2,6,11.866,52.4,8.14,40.534,1923.0198620746708
CB075,2,CB341,2,1,1.952,21.933,3.76,19.981,1922.6936233120398
CB075,1,CB341,2,3,3.893,6.303,3.21,2.41,1922.6936233120398
CB075,1,CB341,1,3,77.72,78.962,6.97,1.242,1922.6936233120398
CB075,1,CB341,1,4,77.971,78.684,4.54,0.713,1922.6936233120398
CB075,2,CB342,1,2,12.389,12.733,6.91,0.344,1869.5165777821005
CB075,1,CB342,1,2,15.867,16.591,3.87,0.724,1869.5165777821005
CB075,2,CB342,2,2,71.437,73.134,4.09,1.697,1869.5165777821005
CB075,2,CB342,2,3,3.22,6.825,3.89,3.605,1869.5165777821005
CB075,1,CB342,1,4,49.499,78.928,4.73,29.429,1869.5165777821005
CB075,2,CB342,2,6,2.578,2.786,4.24,0.208,1869.5165777821005
CB075,1,CB342,1,6,51.928,52.367,3.25,0.439,1869.5165777821005
CB075,1,CB342,1,7,1.516,42.818,3.93,41.302,1869.5165777821005
CB075,2,CB342,2,7,55.562,57.439,11.52,1.877,1869.5165777821005
CB075,2,CB345,1,2,24.15,27.529,3.02,3.379,2066.367620822823
CB075,1,CB345,1,3,43.604,80.037,3.67,36.433,2066.367620822823
CB075,1,CB345,2,4,15.172,15.85,6.14,0.678,2066.367620822823
CB075,1,CB347,1,3,3.996,6.395,3.09,2.399,1930.944539498792
CB075,2,CB347,1,6,33.181,33.34,3.05,0.159,1930.944539498792
CB075,1,CB347,1,7,12.879,14.857,12.41,1.978,1930.944539498792
CB075,2,CB350,1,1,7.94,8.254,4.89,0.314,1794.0018600610035
CB075,2,CB350,2,4,51.544,55.783,3.49,4.239,1794.0018600610035
CB075,1,CB350,2,7,12.879,14.389,7.37,1.51,1794.0018600610035
CB075,2,CB351,1,1,1.97,3.136,3.05,1.166,1772.0767112669557
CB075,2,CB351,1,5,150.649,150.895,6.48,0.246,1772.0767112669557
CB075,1,CB351,1,7,4.746,25.472,3.44,20.726,1772.0767112669557
CB075,2,CB352,2,1,22.327,22.464,5.16,0.137,1779.080340266574
CB075,1,CB352,2,3,98.048,98.261,3.18,0.213,1779.080340266574
CB075,1,CB352,2,5,65.837,66.146,3.14,0.309,1779.080340266574
CB075,1,CB352,1,7,3.832,4.467,4.36,0.635,1779.080340266574
CB075,2,CB353,2,1,7.82,22.901,3.47,15.081,1741.7606285117347
CB075,1,CB353,2,3,73.889,76.081,3.26,2.192,1741.7606285117347
CB075,2,CB353,2,4,115.838,116.345,5.1,0.507,1741.7606285117347
CB075,2,CB353,2,5,11.66,13.177,9.7,1.517,1741.7606285117347
CB075,1,CB355,1,3,3.58,4.52,3.02,0.94,1731.5990319354185
CB075,1,CB355,2,4,55.346,60.433,3.61,5.087,1731.5990319354185
CB075,2,CB355,2,5,197.375,198.07,4.57,0.695,1731.5990319354185
CB075,2,CB355,1,6,17.185,29.253,3.54,12.068,1731.5990319354185
CB075,2,CB357,1,3,101.608,101.864,3.34,0.256,2023.0024236511522
CB075,2,CB357,2,5,183.336,183.865,3.07,0.529,2023.0024236511522
CB075,2,CB358,2,6,33.459,34.414,8.27,0.955,1916.0473763447305
CB075,1,CB359,1,6,23.615,24.508,4.1,0.893,1677.706592872272
CB075,2,CB361,1,5,190.035,193.275,3.51,3.24,1914.3599175880572
CB075,2,CB361,1,6,30.503,31.785,3.57,1.282,1914.3599175880572
CB075,2,CB362,1,4,34.912,37.919,4.28,3.007,2011.4708936607842
CB075,2,CB362,1,6,29.841,30.207,3.69,0.366,2011.4708936607842
CB075,1,CB362,2,7,25.12,25.509,4.1,0.389,2011.4708936607842
CB075,2,CB363,1,1,7.819,12.443,3.47,4.624,2179.9571841153006
CB075,1,CB363,1,3,32.816,33.892,3.93,1.076,2179.9571841153006
CB075,1,CB363,2,4,45.224,45.818,3.41,0.594,2179.9571841153006
CB075,1,CB363,1,6,17.309,17.62,3.16,0.311,2179.9571841153006
CB075,1,CB363,1,7,58.867,60.211,3.54,1.344,2179.9571841153006
CB075,2,CB364,2,2,1.208,1.316,5.25,0.108,2221.0277058903202
CB075,2,CB364,2,3,32.816,33.892,3.94,1.076,2221.0277058903202
CB075,1,CB364,1,7,30.476,31.759,4.32,1.283,2221.0277058903202
CB075,2,CB367,1,5,18.138,20.187,3.1,2.049,2584.566517421161
CB075,1,CB369,2,5,7.437,9.58,4.12,2.143,2663.626448828239
CB075,1,CB369,2,6,30.204,31.785,4.89,1.581,2663.626448828239
CB075,2,CB370,2,1,18.543,19.386,3.02,0.843,2840.238631104805
CB075,1,CB370,1,5,7.437,9.58,4.42,2.143,2840.238631104805
CB075,2,CB370,2,5,190.089,193.275,3.84,3.186,2840.238631104805
CB075,1,CB370,1,6,30.508,31.785,3.53,1.277,2840.238631104805
CB075,2,CB371,2,1,22.235,22.487,3.96,0.252,2967.2202334092726
CB075,1,CB371,2,3,71.836,73.754,3.29,1.918,2967.2202334092726
CB075,1,CB371,1,4,15.267,16.876,4.67,1.609,2967.2202334092726
CB075,1,CB371,1,5,12.991,13.041,3.4,0.05,2967.2202334092726
CB075,1,CB371,1,5,76.352,116.205,3.39,39.853,2967.2202334092726
CB075,1,CB371,2,5,195.307,195.875,6.32,0.568,2967.2202334092726
CB075,1,CB371,2,6,2.578,2.786,4.24,0.208,2967.2202334092726
CB075,2,CB371,1,6,18.015,20.54,7.43,2.525,2967.2202334092726
CB075,2,CB373,1,1,19.483,19.922,10.05,0.439,3179.8637096637253
CB075,2,CB373,2,1,28.213,28.805,3.55,0.592,3179.8637096637253
CB075,1,CB373,2,2,46.56,48.32,6.53,1.76,3179.8637096637253
CB075,2,CB373,2,4,50.046,105.75,3.17,55.704,3179.8637096637253
CB075,2,CB373,1,6,33.341,37.343,4.45,4.002,3179.8637096637253
CB075,2,CB373,2,7,16.027,95.726,3.01,79.699,3179.8637096637253
CB075,1,CB374,2,5,6.251,8.972,3.75,2.721,3157.5628961021393
CB075,2,CB374,2,6,23.6,24.508,3.65,0.908,3157.5628961021393
CB075,2,CB375,1,1,21.591,22.009,5.11,0.418,2849.26707402907
CB075,2,CB375,1,3,99.641,100.767,10.38,1.126,2849.26707402907
CB075,2,CB376,2,1,1.97,3.111,3.05,1.141,1402.1540627014526
CB075,1,CB376,2,2,18.373,80.563,3.08,62.19,1402.1540627014526
CB075,1,CB376,2,2,91.29,97.035,3.53,5.745,1402.1540627014526
CB075,2,CB376,1,3,65.497,67.726,4.11,2.229,1402.1540627014526
CB075,1,CB376,2,5,5.796,6.377,5.13,0.581,1402.1540627014526
CB075,1,CB376,2,6,1.426,2.386,4.05,0.96,1402.1540627014526
CB075,1,CB377,1,2,78.968,80.563,3.07,1.595,1466.573007942501
CB075,2,CB377,1,3,77.214,78.338,4.7,1.124,1466.573007942501
CB075,1,CB377,1,4,8.397,10.032,9.91,1.635,1466.573007942501
CB075,1,CB377,1,4,23.869,53.84,4.89,29.971,1466.573007942501
CB075,1,CB377,1,5,34.806,35.681,4.04,0.875,1466.573007942501
CB075,1,CB377,2,7,4.838,66.302,4.44,61.464,1466.573007942501
CB075,1,CB381,1,1,43.271,43.547,8.02,0.276,2171.4713846973523
CB075,2,CB381,1,2,14.894,16.042,5.65,1.148,2171.4713846973523
CB075,1,CB381,1,2,91.29,97.022,3.53,5.732,2171.4713846973523
CB075,1,CB381,2,3,12.614,12.937,3.84,0.323,2171.4713846973523
CB075,1,CB381,1,4,50.849,55.975,3.94,5.126,2171.4713846973523
CB075,1,CB381,1,5,127.632,129.249,4.22,1.617,2171.4713846973523
CB075,1,CB381,1,7,25.141,25.509,3.69,0.368,2171.4713846973523
CB075,1,CB382,1,5,67.167,67.543,10.01,0.376,2291.160732624304
CB075,2,CB383,2,4,56.291,59.878,4.89,3.587,2404.019102370807
CB075,2,CB383,2,4,80.766,81.198,4.75,0.432,2404.019102370807
CB075,1,CB383,2,6,70.432,70.876,3.52,0.444,2404.019102370807
CB075,1,CB383,2,7,18.152,19.167,14.37,1.015,2404.019102370807
CB075,1,CB385,2,3,71.903,73.789,3.26,1.886,3122.611811319699
CB075,1,CB385,2,4,75.919,76.832,3.05,0.913,3122.611811319699
CB075,1,CB385,1,5,27.517,67.852,3.28,40.335,3122.611811319699
CB075,1,CB385,1,6,27.757,28.979,7.39,1.222,3122.611811319699
CB075,2,CB385,2,7,67.691,68.679,4.84,0.988,3122.611811319699
CB075,1,CB391,2,3,0.941,3.204,5.42,2.263,4742.308559088814
CB075,2,CB392,1,3,82.489,84.083,4.5,1.594,4937.064068557757
CB075,1,CB392,1,7,22.819,23.994,6.83,1.175,4937.064068557757
CB075,1,CB394,1,3,12.556,13.395,3.39,0.839,5078.6344930502055
CB075,1,CB394,1,6,23.571,23.866,3.19,0.295,5078.6344930502055
CB075,2,CB399,1,3,95.528,96.971,3.44,1.443,5016.082595147943
CB075,1,CB399,1,6,23.604,24.729,3.94,1.125,5016.082595147943
CB075,2,CB401,1,3,98.261,98.555,3.57,0.294,4930.8549424415
CB075,1,CB401,2,6,9.015,10.174,3.79,1.159,4930.8549424415
CB075,1,CB401,2,6,23.128,23.684,9.53,0.556,4930.8549424415
